ticker_a,ticker_b,lookback,entry_z,exit_z,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,entries,exits,turnover,win_rate,average_trade_return,cointegration_p_value
ACN,GOOG,40,2.0,0.5,0.7175965539263365,0.0936308104028849,0.14744922923961917,0.6350037289833902,-0.16432253573458244,46,46,92.0,0.7391304347826086,0.014197846963523808,0.0031328260503483973
ACN,GOOG,60,2.0,0.25,0.7558319494231818,0.09762213856592705,0.15515409698914406,0.6291947197034542,-0.197628364712792,43,43,86.0,0.6511627906976745,0.01585581937734145,0.0031328260503483973
ACN,GOOG,90,2.5,0.5,0.533120572340769,0.07326259823408021,0.11784136720494229,0.6217052633704301,-0.15932666353194114,20,20,40.0,0.75,0.024662906956037938,0.0031328260503483973
ACN,GOOG,40,2.5,0.25,0.5679677115719395,0.07726126934399047,0.13198359591855915,0.5853853943460121,-0.17033586929336553,28,28,56.0,0.6785714285714286,0.01894031042042033,0.0031328260503483973
ACN,GOOG,40,2.0,0.25,0.6747158902811352,0.08906537629555844,0.16154002710975507,0.551351747855315,-0.20631370096380275,48,48,96.0,0.6875,0.013455324369261593,0.0031328260503483973
ACN,GOOG,90,2.0,0.25,0.5272974299882687,0.0725870177598602,0.15078167154282912,0.48140478227316946,-0.16967288471475028,38,37,75.0,0.7368421052631579,0.014229894034415961,0.0031328260503483973
ACN,GOOG,60,1.5,0.5,0.5343255736065027,0.07340213075356217,0.165255522066499,0.44417354310269325,-0.19496979228482647,56,56,112.0,0.6428571428571429,0.010089670575528372,0.0031328260503483973
ACN,GOOG,90,1.5,0.5,0.4544043854344615,0.06394299926746849,0.15837407893868322,0.40374662126511834,-0.18225522895860957,47,47,94.0,0.6170212765957447,0.01056519199311824,0.0031328260503483973
ACN,GOOG,90,2.5,0.25,0.3232913121194272,0.047440749609366284,0.1363778436614671,0.34786258776117046,-0.15932666353194147,28,27,55.0,0.6785714285714286,0.013390253194111289,0.0031328260503483973
ACN,GOOG,60,1.5,0.25,0.3100986156671883,0.04570565892546785,0.17386510703837108,0.26287999762586556,-0.21087769770197873,58,58,116.0,0.603448275862069,0.007200084332807176,0.0031328260503483973
ACN,GOOG,40,1.5,0.5,0.2791462136439351,0.041576864720829665,0.16847387433914635,0.24678523530083574,-0.20467539965544712,66,66,132.0,0.696969696969697,0.006186212107716122,0.0031328260503483973
ACN,GOOG,90,1.5,0.25,0.2218673981723085,0.03371128233119891,0.17265243907347524,0.19525517572822987,-0.20830736750686296,52,51,103.0,0.5384615384615384,0.0064307921062825,0.0031328260503483973
ACN,GOOG,40,1.5,0.25,0.147741324810426,0.023062026483608777,0.18267252469005987,0.12624792109671706,-0.3206846095545147,68,68,136.0,0.6176470588235294,0.004684942765537577,0.0031328260503483973
ACN,GOOG,40,2.0,0.0,-0.14935729475392145,-0.026410761391645665,0.2176950299874248,-0.12132000162415876,-0.36164330919219756,68,67,135.0,0.5735294117647058,0.0010850673355622838,0.0031328260503483973
ACN,GOOG,60,1.5,0.0,-0.14935729475392145,-0.026410761391645665,0.2176950299874248,-0.12132000162415876,-0.36164330919219756,68,67,135.0,0.5735294117647058,0.0010850673355622838,0.0031328260503483973
ACN,GOOG,60,2.0,0.0,-0.20055875098128562,-0.03636008438880145,0.21503011522457685,-0.16909298658388885,-0.3989752075096463,67,67,134.0,0.5522388059701493,6.754728244482654e-05,0.0031328260503483973
ACN,GOOG,90,1.5,0.0,-0.20055875098128562,-0.03636008438880145,0.21503011522457685,-0.16909298658388885,-0.3989752075096463,67,67,134.0,0.5522388059701493,6.754728244482654e-05,0.0031328260503483973
ACN,GOOG,40,1.5,0.0,-0.22681686451375171,-0.041670455774776904,0.21707647850767064,-0.19196209585325677,-0.41240844855427383,69,68,137.0,0.4782608695652174,-0.0005257327130138413,0.0031328260503483973
ACN,GOOG,60,2.5,0.0,-0.33159121932881663,-0.06448454667642489,0.21743151347980028,-0.29657405977820966,-0.4921672609242903,67,66,133.0,0.4925373134328358,-0.0024757420892450852,0.0031328260503483973
